Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Gr Liv Area,Full Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_Pave,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Artery,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Bldg Type_1Fam,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Flat,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Exterior 1st_AsbShng,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsbShng,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Paved Drive_N,Paved Drive_P,Paved Drive_Y,Sale Type_COD,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,SalePrice
0.6226561363871311,0.80512594497755,0.6090901500845974,-0.565901341922578,-0.6909335607252274,-0.23024266611095967,0.5657705257980968,0.12362468173180864,2.1970812479477146,1.14602955023799,0.3511630342421868,-0.994464425184794,-0.7302650051785884,0.8730787164479378,0.2717020234168229,-1.098745462354032,0.9109509284210947,-0.106590708355767,0.7697788728052137,0.1893826733048602,-0.777422698735887,-0.27944126600100755,0.22978181087032773,0.6408113599001038,0.6844054242241598,-0.8045193487266762,0.2931123312711481,-0.3121066731414834,0.27317071418399874,0.2649230732074562,1.3240648196929201,-0.3829826326548306,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,175000
0.6226561363871311,0.17537236817599666,-0.34188149215153973,1.149707147335931,-0.6909335607252274,-0.23024266611095967,0.5657705257980968,0.12362468173180864,-0.5828161237615775,0.20488576343594092,-0.10862443547943439,0.45075758009002576,0.22794224192214183,0.8730787164479378,0.2717020234168229,-0.021415539153234908,1.2610718455417531,1.0446591058196084,0.7697788728052137,1.3994258600595888,-0.777422698735887,1.0027377867239724,0.22978181087032773,0.6408113599001038,0.6844054242241598,1.420793104730388,0.2931123312711481,0.14605187020844212,0.27317071418399874,0.2649230732074562,1.510808981580552,1.0406442643371847,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,192000
0.6226561363871311,1.0702853457360986,0.9894788069790523,-0.565901341922578,1.0102726013965506,-0.23024266611095967,0.5657705257980968,0.12362468173180864,-0.5828161237615775,-1.2068299167671326,-0.9587974927005453,0.6283198482342105,-0.46792520202804044,0.8730787164479378,0.2717020234168229,-0.8010289964577929,1.8132759765709796,0.8967554838595776,0.7697788728052137,1.3994258600595888,0.7253991251164267,1.0027377867239724,0.22978181087032773,0.6408113599001038,1.2379210098250086,1.420793104730388,0.2931123312711481,-0.1825264790627166,0.27317071418399874,0.2649230732074562,0.04797971346076876,0.006641570732457789,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,195000
1.3239563756677493,1.2028650461153731,1.132124553314473,-0.565901341922578,1.0102726013965506,-0.23024266611095967,0.5657705257980968,0.12362468173180864,-0.5828161237615775,-1.2068299167671326,-0.9587974927005453,0.45075758009002576,-0.6435594770186616,0.8730787164479378,0.2717020234168229,-0.954933271200764,1.1153839471425528,0.18122174518807685,0.7697788728052137,0.1893826733048602,0.7253991251164267,-0.27944126600100755,0.22978181087032773,-0.9257012731810796,-0.9761413325783859,0.30813687800185585,0.2931123312711481,0.937416626903768,0.27317071418399874,0.2649230732074562,-0.7301209610710309,-0.26309826238181877,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,210000
0.6226561363871311,1.03714042064128,0.8943816427554386,-0.4740962053736276,1.0102726013965506,-0.23024266611095967,0.5657705257980968,0.12362468173180864,-0.5828161237615775,-1.2068299167671326,-0.9587974927005453,0.6283198482342105,-0.46792520202804044,0.8730787164479378,0.2717020234168229,-0.8010289964577929,1.8132759765709796,0.8967554838595776,0.7697788728052137,1.3994258600595888,0.7253991251164267,1.0027377867239724,0.22978181087032773,0.6408113599001038,1.2379210098250086,1.420793104730388,0.2931123312711481,-0.1825264790627166,0.27317071418399874,0.2649230732074562,-0.7301209610710309,0.006641570732457789,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,211000
-1.4812445814547233,-1.1835695607115657,-1.625693209170325,-0.565901341922578,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,0.12362468173180864,-0.5828161237615775,0.20488576343594092,0.49864203396421625,-1.275417381109137,-0.8569884694123276,-1.2018742933257813,0.2717020234168229,-1.0281008772261109,0.5584802064875458,-0.3504318148304125,-1.0512320477524484,0.1893826733048602,-0.777422698735887,-0.27944126600100755,0.22978181087032773,-0.9257012731810796,-0.9761413325783859,-0.8045193487266762,-1.0137863457660792,-1.0803321094656009,0.27317071418399874,0.2649230732074562,-0.7301209610710309,-0.7126646509056132,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,128000
-0.07864410289348696,-0.25551165805664505,-0.9600130596050289,0.9947859794095775,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,0.12362468173180864,-0.5828161237615775,0.20488576343594092,0.10391882882584334,0.8261107292049479,0.817095189675491,-0.16439778843892172,0.2717020234168229,0.6572770822542929,-0.7738591224212686,-0.1485633578309109,0.7697788728052137,0.1893826733048602,-0.777422698735887,0.3616482603614824,0.22978181087032773,0.6408113599001038,1.2379210098250086,0.30813687800185585,0.2931123312711481,0.4746302194796008,0.27317071418399874,0.2649230732074562,-0.7301209610710309,-0.7126646509056132,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,180500
-0.7799443421741051,-2.376786864125035,-1.625693209170325,-0.565901341922578,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,0.12362468173180864,-0.5828161237615775,-1.2068299167671326,-0.9587974927005453,0.21250947346618299,-0.8792206561200012,-1.2018742933257813,-3.6805025867101553,0.6497080195620157,1.376212281373379,1.674248847946767,0.7697788728052137,2.6094690468143176,-0.777422698735887,2.2849168394489525,-2.6974386493473235,-0.9257012731810796,-0.9761413325783859,-0.8045193487266762,0.2931123312711481,0.4005843942917341,0.27317071418399874,0.2649230732074562,-0.7301209610710309,0.1415114872895961,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,90000
-0.7799443421741051,-1.0509898603322914,0.5615415679727906,-0.565901341922578,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,0.12362468173180864,-0.5828161237615775,-0.7362580233661081,-0.676852346173136,-0.30219634178721316,-0.5235056687972244,-1.2018742933257813,0.2717020234168229,-0.6471247217148219,-0.7738591224212686,-1.1818900139570725,-1.0512320477524484,-1.0206605134498685,-0.777422698735887,-1.5616203187259874,0.22978181087032773,-0.9257012731810796,-0.9761413325783859,-0.8045193487266762,0.2931123312711481,0.1784469187281338,0.27317071418399874,0.2649230732074562,1.47968495459928,-0.35301154008657765,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,138500
0.6226561363871311,1.136575195925736,1.0370273890908592,-0.565901341922578,1.0102726013965506,-0.23024266611095967,0.5657705257980968,0.12362468173180864,-0.5828161237615775,-1.2068299167671326,-0.9587974927005453,0.38332887066818344,-0.7102560371416822,0.8730787164479378,0.2717020234168229,-1.0760382742772001,0.9978937064980367,-0.014650619029261328,0.7697788728052137,0.1893826733048602,0.7253991251164267,1.0027377867239724,0.22978181087032773,-0.9257012731810796,-0.9761413325783859,1.420793104730388,0.2931123312711481,-0.15475929461726656,0.27317071418399874,0.2649230732074562,-0.7301209610710309,-0.23312716981356585,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,169985
-0.7799443421741051,-0.3549464333411008,-1.1026588059404494,-0.565901341922578,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,0.12362468173180864,-0.5828161237615775,1.14602955023799,0.7350421952833517,-0.4460442552204767,0.20571005521446828,-1.2018742933257813,0.2717020234168229,-0.03655366453778943,-0.7738591224212686,-0.6982051961958905,-1.0512320477524484,0.1893826733048602,-0.777422698735887,-0.27944126600100755,0.22978181087032773,-0.9257012731810796,-0.9761413325783859,0.30813687800185585,-1.0137863457660792,-0.8581946339020007,0.27317071418399874,0.2649230732074562,-0.7301209610710309,-0.7126646509056132,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,146000
0.6226561363871311,0.7056911696930942,0.41889582163737005,-0.565901341922578,1.0102726013965506,-0.23024266611095967,0.5657705257980968,0.12362468173180864,-0.5828161237615775,0.20488576343594092,-0.8503570517284649,-0.15385318105916013,0.05008474826075339,0.8730787164479378,0.2717020234168229,-0.21316512735759222,1.6158923722881922,1.1945614253736938,0.7697788728052137,0.1893826733048602,0.7253991251164267,1.6438273130864625,0.22978181087032773,0.6408113599001038,0.6844054242241598,-0.8045193487266762,1.6000110083083754,0.9466723550522513,0.27317071418399874,0.2649230732074562,0.7949563610112964,2.089632504226038,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,228000
-0.7799443421741051,-0.421236283530738,-1.1977559701640632,-0.565901341922578,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,0.12362468173180864,-0.5828161237615775,0.20488576343594092,0.07355550535366082,-0.6191112760698719,0.44137123431580794,-0.16439778843892172,0.2717020234168229,0.23088655058934052,-0.7738591224212686,-0.48634325122611655,-1.0512320477524484,0.1893826733048602,0.7253991251164267,-0.27944126600100755,0.22978181087032773,-0.9257012731810796,-0.9761413325783859,0.30813687800185585,-1.0137863457660792,-0.7517537601944423,0.27317071418399874,0.2649230732074562,-0.7301209610710309,2.8838664572847414,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,159000
1.3239563756677493,1.136575195925736,1.0370273890908592,-0.565901341922578,1.0102726013965506,-0.23024266611095967,0.5657705257980968,0.12362468173180864,0.34381633347485313,-1.2068299167671326,-0.9587974927005453,1.1857305127881068,0.08343302832226372,-0.16439778843892172,0.2717020234168229,-0.1753198138962059,1.209376139658166,0.8787672055130873,0.7697788728052137,0.1893826733048602,0.7253991251164267,1.0027377867239724,0.22978181087032773,0.6408113599001038,1.2379210098250086,0.30813687800185585,1.6000110083083754,2.6821213828928783,0.27317071418399874,0.2649230732074562,0.7638323340300244,0.05159820958483722,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,266000
-0.7799443421741051,-1.5813086618493888,-1.625693209170325,0.26608270805228434,-0.6909335607252274,2.4528693122616403,-0.5435940520335439,0.12362468173180864,-0.5828161237615775,-1.2068299167671326,-0.9587974927005453,0.5586435151649735,-0.5368449808218285,0.8730787164479378,0.2717020234168229,-0.8792426442779913,0.9884944872464754,0.13325300293076955,-1.0512320477524484,2.6094690468143176,0.7253991251164267,0.3616482603614824,0.22978181087032773,-0.9257012731810796,-0.9761413325783859,-0.8045193487266762,0.2931123312711481,-0.10848065387484984,0.27317071418399874,0.2649230732074562,-0.543376799183399,-0.7126646509056132,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,139000
-1.4812445814547233,-0.5538159839100124,-1.3879502986112906,-0.565901341922578,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,0.12362468173180864,1.2704487907112838,0.6754576568369655,0.7415486217416766,-1.275417381109137,-0.6079879782863838,-1.2018742933257813,-3.6805025867101553,-0.9599793129956155,-0.7738591224212686,-1.429728515619827,-1.0512320477524484,-1.0206605134498685,-0.777422698735887,-1.5616203187259874,0.22978181087032773,-0.9257012731810796,-0.9761413325783859,-1.9171755754552082,-2.3206850228033065,-2.191019487283602,-3.887273356049034,-3.9254925294801515,0.1413517944045847,-0.7126646509056132,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,91900
1.3239563756677493,1.136575195925736,1.0370273890908592,0.1914910346062622,1.0102726013965506,-0.23024266611095967,0.5657705257980968,0.12362468173180864,-0.5828161237615775,1.14602955023799,-0.8807203752006474,1.9903797785554247,0.9593811846046018,0.8730787164479378,0.2717020234168229,0.8465036495612245,-0.7738591224212686,0.0013389617231744427,0.7697788728052137,0.1893826733048602,0.7253991251164267,0.3616482603614824,0.22978181087032773,0.6408113599001038,1.2379210098250086,0.30813687800185585,0.2931123312711481,0.9281608987552847,0.27317071418399874,0.2649230732074562,0.39034401025476057,-0.14321389210880697,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,212999
2.0252566149483675,1.0702853457360986,0.9894788069790523,1.6029950090463734,1.0102726013965506,-0.23024266611095967,1.6751351036297377,0.12362468173180864,2.1970812479477146,1.14602955023799,1.7760704286153244,0.010223345200656122,1.7241684073485721,0.8730787164479378,0.2717020234168229,1.7295609636602385,-0.7738591224212686,0.7008831196422394,0.7697788728052137,0.1893826733048602,0.7253991251164267,1.0027377867239724,0.22978181087032773,0.6408113599001038,1.2379210098250086,1.420793104730388,1.6000110083083754,1.3816915780309684,0.27317071418399874,0.2649230732074562,3.308221539749009,0.9657165329165525,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,326000
-0.07864410289348696,1.0702853457360986,0.9419302248672455,-0.565901341922578,1.0102726013965506,-0.23024266611095967,0.5657705257980968,0.12362468173180864,-0.5828161237615775,-1.2068299167671326,-0.9587974927005453,0.4979576766853154,-0.5968718849325471,0.8730787164479378,0.2717020234168229,-0.8868117069702686,0.8757038562277398,0.03131942563399151,0.7697788728052137,0.1893826733048602,0.7253991251164267,1.0027377867239724,0.22978181087032773,0.6408113599001038,1.2379210098250086,1.420793104730388,0.2931123312711481,-0.37226890610662516,0.27317071418399874,0.2649230732074562,-0.7301209610710309,0.4112513204038727,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,179000
1.3239563756677493,1.136575195925736,1.0845759712026661,0.9144564849292459,1.0102726013965506,-0.23024266611095967,1.6751351036297377,0.12362468173180864,2.1970812479477146,1.14602955023799,1.2880884442409621,-0.19206278306487076,1.023854526056855,0.8730787164479378,0.2717020234168229,0.9398554227659774,-0.7738591224212686,0.07529077270318987,0.7697788728052137,0.1893826733048602,0.7253991251164267,1.0027377867239724,0.22978181087032773,-0.9257012731810796,-0.9761413325783859,1.420793104730388,1.6000110083083754,1.4557374032188353,0.27317071418399874,0.2649230732074562,-0.7301209610710309,-0.3230404475183247,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,294000
-0.07864410289348696,0.00964774270190369,-0.579624402710574,1.872672597658915,-0.6909335607252274,-0.23024266611095967,-0.5435940520335439,0.12362468173180864,-0.5828161237615775,-0.2656861299650836,-0.7202285225619682,-1.097855112964952,-1.2771767981873579,-1.2018742933257813,0.2717020234168229,-1.7194086031207674,0.41044250327545534,-1.0239929040267692,-1.0512320477524484,-1.0206605134498685,-0.777422698735887,-0.9205307923634976,0.22978181087032773,-0.9257012731810796,-0.9761413325783859,-0.8045193487266762,-1.0137863457660792,-0.8581946339020007,0.27317071418399874,0.2649230732074562,-0.7301209610710309,-0.7126646509056132,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,97000
