Id,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Foundation,Bsmt Qual,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,Total Bsmt SF,Heating QC,1st Flr SF,Gr Liv Area,Full Bath,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Finish,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Artery,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Artery,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAn,Condition 2_RRNn,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,SalePrice
1448,-0.05056071332349312,0.21615315359467446,-0.3009195716811857,-0.5887533570495396,-0.6883127935519869,0.5228107464954199,0.6307952968590251,2.297926224303187,1.1709452952926585,0.18064969747880139,-0.2766890371033477,-1.2203153393705024,-0.3037038517946082,-0.9622243622599903,-1.0168603965221126,-0.777807374923457,-0.9210007128051582,-0.9195868709228314,-0.9612502896350565,-0.7969722925954422,0.349953109424795,0.5488493773824729,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,147000
871,0.7028494764199883,0.8180087516940152,0.5629257568215432,0.6995592124552577,1.1048709683240838,-0.9151839233783932,0.6307952968590251,2.297926224303187,1.1709452952926585,0.6189918388010701,1.2191286756477475,0.8883149252824465,1.051978087883623,0.09097139011885522,0.8364496810101251,0.7755163370002661,-0.2363093934171131,0.6780554057861491,0.7148603739892083,1.453302415909336,0.349953109424795,0.06896638775446738,0.2336302931934513,0.37190784453487785,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,203000
142,-0.8039709030669746,-0.41913886662129635,-1.212756307322955,-0.5887533570495396,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,-0.6042668463162992,-0.2738243320202122,1.396160608280552,0.9379998147406268,-0.1660002070440279,1.6078644062454082,0.5228257153620638,-1.0168603965221126,0.7755163370002661,-0.2363093934171131,0.6780554057861491,1.27356392853063,0.3281650616569469,0.349953109424795,-0.08283333345439149,-0.7830379897865067,-0.09810503837629084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,165500
1515,-2.3107912825539376,-1.9237778618696482,-1.6446789715743195,-0.5887533570495396,-0.6883127935519869,1.960805416369233,-0.6831193306998662,-0.6042668463162992,0.20776554375074463,-0.9187597812970512,-0.4782531260556229,-1.2203153393705024,-0.7631609108487367,-1.3191651821038668,-1.0168603965221126,-0.777807374923457,-0.9210007128051582,-0.9195868709228314,-0.9612502896350565,-1.9221096468478314,-2.361683555603903,-2.271687377982131,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,67000
1970,-0.05056071332349312,-0.2519567560381461,0.41895153540442176,1.6460745696424557,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,2.297926224303187,0.20776554375074463,0.2541016238625329,-0.5896438067924066,-0.1660002070440279,-0.3207207799077241,0.8555298128708623,0.8364496810101251,0.7755163370002661,0.4483819259709319,0.6780554057861491,0.1561568194477867,0.3281650616569469,0.349953109424795,-0.11711068985639189,1.3298639200587972,-0.030960340817552452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,187000
572,-0.05056071332349312,0.9517544401605353,0.7548913853777052,2.783207602929853,1.1048709683240838,-0.9151839233783932,0.6307952968590251,-0.6042668463162992,1.1709452952926585,0.18538853143904213,-0.7646863050930667,0.8883149252824465,-1.0694656168848224,0.10859809727163924,0.8364496810101251,0.7755163370002661,-1.6056920321932031,-0.9195868709228314,-0.9612502896350565,-0.7969722925954422,0.349953109424795,-0.11711068985639189,-0.7830379897865067,-0.1988220847143984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,180000
2200,-0.05056071332349312,-1.6897229070532378,0.9948484210729077,-0.5887533570495396,-0.6883127935519869,1.960805416369233,-0.6831193306998662,-0.6042668463162992,0.20776554375074463,-0.7481617587283844,-1.043163006935026,-0.1660002070440279,-1.0609571528282646,-0.36291631906533345,0.8364496810101251,-0.777807374923457,1.133073245358977,0.6780554057861491,1.27356392853063,-0.7969722925954422,-1.0058652230895542,-1.096463729913546,1.1265302634628058,-0.7359796651843055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,146500
2147,0.7028494764199883,0.9517544401605353,0.7548913853777052,-0.5887533570495396,1.1048709683240838,-0.9151839233783932,-0.6831193306998662,2.297926224303187,1.1709452952926585,2.3297108984479786,1.6673435576600437,0.8883149252824465,1.5312882297363868,0.46333557872141773,0.8364496810101251,0.7755163370002661,0.4483819259709319,0.6780554057861491,0.7148603739892083,0.3281650616569469,0.349953109424795,0.5831267337844732,1.922183702316686,1.160858040850054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,270000
249,-0.05056071332349312,0.6842630632274951,0.3709601282653813,-0.5887533570495396,-0.6883127935519869,-0.9151839233783932,0.6307952968590251,1.3305285340966917,1.1709452952926585,0.7540486066679314,-0.28729767336399376,0.8883149252824465,-0.38878849236018753,-1.0283245140829305,-1.0168603965221126,0.7755163370002661,-0.9210007128051582,-0.9195868709228314,-0.9612502896350565,-0.7969722925954422,0.349953109424795,0.4900881949790436,0.27783326201866687,-0.7359796651843055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,147000
162,-0.05056071332349312,-0.7869395099042268,0.9468570139338672,-0.5887533570495396,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,-0.6042668463162992,0.6893554195217015,0.12378368995591245,-0.6055567611833756,-1.2203153393705024,-0.8992963357536637,-0.5259633602285857,-1.0168603965221126,-0.777807374923457,-0.9210007128051582,-0.9195868709228314,-0.9612502896350565,-0.7969722925954422,-1.0058652230895542,-0.9005931219021152,2.8769678289413423,-0.7359796651843055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,132000
664,-1.5573810928104561,-1.723159329169868,-1.6446789715743195,-0.5887533570495396,-2.4814965554280577,-0.9151839233783932,-0.6831193306998662,-0.6042668463162992,0.6893554195217015,-0.2695395287440693,-0.5419049436194993,0.8883149252824465,-0.8312286233012003,-0.1954626011138852,-1.0168603965221126,-0.777807374923457,-0.2363093934171131,-0.9195868709228314,-0.9612502896350565,1.453302415909336,-1.0058652230895542,-0.6165807402855404,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,105000
1516,-0.8039709030669746,-1.9906507061029082,0.7548913853777052,-0.5887533570495396,-0.6883127935519869,-0.9151839233783932,-0.6831193306998662,-0.6042668463162992,-0.2738243320202122,-0.5183283116567083,-0.7010344875291903,0.8883149252824465,-0.5589577734913462,0.5580791296676318,0.8364496810101251,-2.33113108684718,1.817764564747022,-0.9195868709228314,-0.9612502896350565,-1.9221096468478314,-2.361683555603903,-2.271687377982131,-0.7830379897865067,2.35267642251766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,135900
1808,0.7028494764199883,1.1523729728603156,1.0428398282119482,-0.5887533570495396,1.1048709683240838,-0.9151839233783932,0.6307952968590251,-0.6042668463162992,-1.2370040835621259,-1.0159058774819865,0.2616992531244401,0.8883149252824465,0.028126246411151332,-0.7044337701505239,-1.0168603965221126,0.7755163370002661,-0.9210007128051582,-0.9195868709228314,-0.9612502896350565,-1.9221096468478314,-2.361683555603903,-2.271687377982131,-0.7830379897865067,0.18725992624834728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,147000
425,2.2096698559069514,1.1523729728603156,1.0908312353509888,1.3831536370904562,1.1048709683240838,-0.9151839233783932,1.9447099244179165,-0.6042668463162992,1.1709452952926585,2.708817615267238,1.611648217291652,0.8883149252824465,1.4717289813404812,0.4170654724453597,0.8364496810101251,2.3288400489239893,-0.2363093934171131,2.2756976824951294,1.8322674830720516,1.453302415909336,0.349953109424795,1.841595390257916,2.788561891290911,0.9762101225635232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,325000
1372,-0.8039709030669746,-0.8203759320208568,0.41895153540442176,-0.5887533570495396,1.1048709683240838,0.5228107464954199,-0.6831193306998662,-0.6042668463162992,-1.2370040835621259,-1.0159058774819865,0.004439823803773038,-0.1660002070440279,-0.22429152060006746,-0.9005308872252462,-1.0168603965221126,-0.777807374923457,-0.2363093934171131,-0.9195868709228314,-0.9612502896350565,-0.7969722925954422,-1.0058652230895542,-1.096463729913546,-0.7830379897865067,0.2711907981967703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,124000
2495,-0.8039709030669746,-0.21852033392151607,-0.9248078644887121,0.16057130072365883,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,-0.6042668463162992,0.20776554375074463,0.3109676313854218,-0.2899498324291553,-1.2203153393705024,-0.5617939281768656,-1.1627281561229086,-1.0168603965221126,-0.777807374923457,-0.9210007128051582,-0.9195868709228314,-0.9612502896350565,-0.7969722925954422,-1.0058652230895542,-0.861419000299829,0.8082688879212536,-0.7359796651843055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,137000
661,-1.5573810928104561,-1.890341439753018,-1.6446789715743195,-0.5887533570495396,-0.6883127935519869,1.960805416369233,-0.6831193306998662,-0.6042668463162992,-1.2370040835621259,-1.0159058774819865,0.7125662942018979,-1.2203153393705024,0.5102725429494344,2.014485808166412,0.8364496810101251,0.7755163370002661,1.133073245358977,0.6780554057861491,0.7148603739892083,-0.7969722925954422,0.349953109424795,0.3138046477687559,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,142900
1301,-0.8039709030669746,-0.7869395099042268,0.9948484210729077,-0.5887533570495396,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,-0.6042668463162992,1.1709452952926585,-0.6747098323446529,-0.31912358214593195,0.8883149252824465,-0.031433001984754225,-0.750703876426582,-1.0168603965221126,0.7755163370002661,-0.2363093934171131,-0.9195868709228314,-0.9612502896350565,-0.7969722925954422,0.349953109424795,0.3138046477687559,-0.7830379897865067,-0.13167738715566002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,147000
396,-0.8039709030669746,-0.051338223338365865,-0.6848508287935097,-0.5887533570495396,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,-0.6042668463162992,-1.2370040835621259,-1.0159058774819865,0.3598291385354162,-1.2203153393705024,0.1330639697753659,-0.6229102495688978,-1.0168603965221126,-0.777807374923457,-0.2363093934171131,-0.9195868709228314,-0.9612502896350565,0.3281650616569469,0.349953109424795,0.06406962255418161,-0.7830379897865067,0.019398182351501335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,128000
2663,0.7028494764199883,-1.8569050176363882,-1.6446789715743195,-0.5887533570495396,-0.6883127935519869,1.960805416369233,-0.6831193306998662,-0.6042668463162992,-1.2370040835621259,-1.0159058774819865,-0.6082089202485372,0.8883149252824465,-0.9021324904391831,0.5007923314210838,-1.0168603965221126,-0.777807374923457,0.4483819259709319,0.6780554057861491,1.27356392853063,-0.7969722925954422,-1.0058652230895542,-1.1699152079178325,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,144000
50,1.4562596661634697,1.1523729728603156,1.0428398282119482,0.5812447928068579,1.1048709683240838,-0.9151839233783932,0.6307952968590251,0.36313084389019623,1.1709452952926585,-0.9590398699590975,0.8637393609161043,0.8883149252824465,0.6719333600240351,-0.2042759546902772,0.8364496810101251,0.7755163370002661,-0.2363093934171131,0.6780554057861491,1.27356392853063,0.3281650616569469,0.349953109424795,0.098346978956182,0.27783326201866687,0.08654287991023972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,205000
886,-0.8039709030669746,-0.2519567560381461,0.7068999782386647,-0.5887533570495396,-0.6883127935519869,-0.9151839233783932,-0.6831193306998662,-0.6042668463162992,0.20776554375074463,0.49341273885469045,1.17138981247484,0.8883149252824465,1.0009273035442754,0.05131129902509116,-1.0168603965221126,-0.777807374923457,0.4483819259709319,-0.9195868709228314,-0.9612502896350565,1.453302415909336,0.349953109424795,0.07875991815503892,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,167000
696,-0.8039709030669746,-1.020994464720637,-1.6446789715743195,-0.5887533570495396,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,-0.6042668463162992,-1.2370040835621259,-1.0159058774819865,-0.976859030305988,0.8883149252824465,-1.2963579917263675,-0.7308738308796999,-1.0168603965221126,-0.777807374923457,-0.9210007128051582,-0.9195868709228314,-0.9612502896350565,-0.7969722925954422,-1.0058652230895542,-1.2923343379249768,-0.5531825518953858,-0.7359796651843055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,66500
2454,1.4562596661634697,0.7176994853441251,0.41895153540442176,2.171916434746455,1.1048709683240838,-0.9151839233783932,0.6307952968590251,-0.6042668463162992,-0.7554142077911691,-0.4306598833922545,0.640957999442537,0.8883149252824465,1.224983523700301,2.9442946104757692,0.8364496810101251,0.7755163370002661,1.133073245358977,0.6780554057861491,0.7148603739892083,1.453302415909336,1.705771441939144,1.1756353230190515,3.036098516712118,1.5469400518127996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,315000
2106,0.7028494764199883,1.1523729728603156,1.0428398282119482,-0.5887533570495396,1.1048709683240838,-0.9151839233783932,0.6307952968590251,-0.6042668463162992,-1.2370040835621259,-1.0159058774819865,-0.8389467589175891,0.8883149252824465,-1.1488779480793632,-0.01478885279784893,0.8364496810101251,0.7755163370002661,1.133073245358977,0.6780554057861491,0.7148603739892083,1.453302415909336,0.349953109424795,-0.11711068985639189,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,155835
353,1.4562596661634697,0.7845723295773852,0.5629257568215432,-0.5887533570495396,1.1048709683240838,-0.9151839233783932,0.6307952968590251,-0.6042668463162992,1.1709452952926585,0.7398321047872092,1.4392578780561534,0.8883149252824465,1.7042936655530647,0.597739220761396,0.8364496810101251,0.7755163370002661,-0.2363093934171131,-0.9195868709228314,-0.9612502896350565,0.3281650616569469,0.349953109424795,0.3138046477687559,-0.3233271140042649,0.10332905429992431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,239500
441,2.2096698559069514,1.1523729728603156,1.0428398282119482,0.21315548723405872,1.1048709683240838,-0.9151839233783932,1.9447099244179165,1.3305285340966917,1.1709452952926585,1.441179530902839,1.2191286756477475,0.8883149252824465,1.1285542643926445,0.1504615267595013,0.8364496810101251,2.3288400489239893,-0.2363093934171131,0.6780554057861491,1.27356392853063,1.453302415909336,1.705771441939144,1.1560482622179082,0.8436312629814261,0.1369014030792935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,300000
1924,-0.8039709030669746,-0.3857024445046663,-1.1647649001839147,-0.13521474839734055,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,-0.6042668463162992,-1.2370040835621259,-1.0159058774819865,0.2643514121896016,-1.2203153393705024,0.030962401096670644,-0.702230431756426,-1.0168603965221126,-0.777807374923457,-0.2363093934171131,0.6780554057861491,1.27356392853063,0.3281650616569469,-1.0058652230895542,-0.626374270686112,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,120000
1402,0.7028494764199883,-0.5863209772044465,0.9948484210729077,-0.5887533570495396,-0.6883127935519869,0.5228107464954199,0.6307952968590251,2.297926224303187,-0.7554142077911691,-0.4804176399747824,0.903521746893527,0.8883149252824465,0.6520802772254,-0.21969932344896323,-1.0168603965221126,-0.777807374923457,-0.9210007128051582,2.2756976824951294,0.7148603739892083,-0.7969722925954422,0.349953109424795,-0.12200745505667766,-0.06694989481801457,-0.7359796651843055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,241500
1070,2.2096698559069514,1.2192458170935756,1.1388226424900292,2.6451741133400537,2.8980547302001542,-0.9151839233783932,0.6307952968590251,-0.6042668463162992,1.1709452952926585,-0.13448276087720806,2.1579929847149244,0.8883149252824465,2.078666084041614,0.8885798887823324,0.8364496810101251,2.3288400489239893,0.4483819259709319,0.6780554057861491,1.27356392853063,1.453302415909336,1.705771441939144,1.9884983462664894,-0.7830379897865067,0.06975670552055513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,336860
2696,-2.3107912825539376,-1.656286484936608,-1.6446789715743195,-0.5887533570495396,-0.6883127935519869,1.960805416369233,-0.6831193306998662,-0.6042668463162992,-1.2370040835621259,-1.0159058774819865,-0.09899437973752609,-2.2746304716969767,-0.15905996283312326,-0.8498541041609922,-1.0168603965221126,-0.777807374923457,-0.2363093934171131,0.6780554057861491,1.27356392853063,-0.7969722925954422,-1.0058652230895542,-1.243366685922119,-0.7830379897865067,0.9426377737841541,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,91000
1840,1.4562596661634697,1.1523729728603156,1.0908312353509888,-0.5887533570495396,1.1048709683240838,-0.9151839233783932,0.6307952968590251,-0.6042668463162992,-1.2370040835621259,-1.0159058774819865,1.3411279926451771,0.8883149252824465,1.1824412034175114,0.19232495624736337,0.8364496810101251,0.7755163370002661,-0.9210007128051582,-0.9195868709228314,-0.9612502896350565,1.453302415909336,0.349953109424795,0.3138046477687559,-0.7830379897865067,0.9762101225635232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,207500
1562,0.7028494764199883,1.0855001286270556,0.9948484210729077,0.554952699551658,1.1048709683240838,-0.9151839233783932,1.9447099244179165,2.297926224303187,1.1709452952926585,2.4766147512154415,1.457822991512284,0.8883149252824465,1.4547120532273654,0.40384544208077167,0.8364496810101251,2.3288400489239893,-0.9210007128051582,0.6780554057861491,1.27356392853063,1.453302415909336,0.349953109424795,0.08855344855561045,0.3485580121390118,0.1536875774689781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,250000
2426,0.7028494764199883,1.1189365507436855,1.0428398282119482,-0.4835849840287398,1.1048709683240838,-0.9151839233783932,0.6307952968590251,1.3305285340966917,1.1709452952926585,-0.9779952058000604,0.5401759549663994,0.8883149252824465,0.3259224883906791,-0.47308323877023356,0.8364496810101251,0.7755163370002661,-0.9210007128051582,-0.9195868709228314,-0.9612502896350565,1.453302415909336,0.349953109424795,-0.12690422025696343,0.1717461368381495,-0.7359796651843055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,167240
1162,0.7028494764199883,1.0855001286270556,0.9948484210729077,-0.5887533570495396,1.1048709683240838,-0.9151839233783932,0.6307952968590251,-0.6042668463162992,1.1709452952926585,-0.9590398699590975,0.5056978871192996,0.8883149252824465,0.3174140243341212,-0.4796932539525276,0.8364496810101251,0.7755163370002661,-0.9210007128051582,-0.9195868709228314,-0.9612502896350565,0.3281650616569469,0.349953109424795,0.15221139615932547,-0.7830379897865067,0.9426377737841541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,178000
1874,-0.05056071332349312,-0.28539317815477616,-1.020790678766793,0.7455703756518576,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,-0.6042668463162992,0.20776554375074463,0.44602439925228304,0.020352778194742134,-1.2203153393705024,-0.22996382997110607,-0.9049375640134422,-1.0168603965221126,-0.777807374923457,-0.2363093934171131,-0.9195868709228314,-0.9612502896350565,1.453302415909336,-1.0058652230895542,-0.7487934006932563,-0.7830379897865067,1.4965815286437458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,127000
111,-0.05056071332349312,-0.15164748968825598,-0.8288250502106311,0.20000944060645875,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,-0.6042668463162992,1.1709452952926585,0.18301911445892174,2.0810803718252404,-0.1660002070440279,1.9737283606773994,0.8070563682007063,0.8364496810101251,-0.777807374923457,1.133073245358977,-0.9195868709228314,-0.9612502896350565,0.3281650616569469,0.349953109424795,0.3480820041707563,-0.7830379897865067,0.5397695884317238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,218500
1207,-1.5573810928104561,-0.5194481329711864,-1.3567305287400766,-0.5887533570495396,-0.6883127935519869,0.5228107464954199,-0.6831193306998662,-0.6042668463162992,0.6893554195217015,-0.4756788060145416,-0.2448631283214095,0.8883149252824465,-0.5135792985230373,-1.1252714034232425,-1.0168603965221126,-0.777807374923457,-1.6056920321932031,-0.9195868709228314,-0.9612502896350565,-0.7969722925954422,-1.0058652230895542,-0.8859028263012578,-0.7830379897865067,-0.7359796651843055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,135750
